product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,month,year,demand_level,recommended_quantity,prompt,response
FB000899,Outerwear,Zara,Summer,M,Green,126.27,0.0,126.27,2025-08-06,1,4.7,False,No Return,8,2025,High Demand,31,"Season: Summer, Category: Outerwear, Brand: Zara, Color: Green, Price: 126.27, Rating: 4.7, Markdown: 0.0%, Demand: High Demand","Recommend stocking 31 units of Outerwear (Zara, Green) for Summer season. Current demand is High Demand with a customer rating of 4.7/5."
FB000900,Outerwear,Uniqlo,Winter,L,White,147.53,0.0,147.53,2025-08-06,33,4.7,True,Quality Issue,8,2025,Low Demand,38,"Season: Winter, Category: Outerwear, Brand: Uniqlo, Color: White, Price: 147.53, Rating: 4.7, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 38 units of Outerwear (Uniqlo, White) for Winter season. Current demand is Low Demand with a customer rating of 4.7/5."
FB000901,Accessories,Banana Republic,Summer,Unknown,Red,36.98,12.2,32.47,2025-08-06,14,4.8,False,No Return,8,2025,Medium Demand,29,"Season: Summer, Category: Accessories, Brand: Banana Republic, Color: Red, Price: 32.47, Rating: 4.8, Markdown: 12.2%, Demand: Medium Demand","Recommend stocking 29 units of Accessories (Banana Republic, Red) for Summer season. Current demand is Medium Demand with a customer rating of 4.8/5."
FB000902,Shoes,H&M,Fall,M,Pink,172.41,0.0,172.41,2025-08-06,33,2.3,False,No Return,8,2025,Low Demand,38,"Season: Fall, Category: Shoes, Brand: H&M, Color: Pink, Price: 172.41, Rating: 2.3, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 38 units of Shoes (H&M, Pink) for Fall season. Current demand is Low Demand with a customer rating of 2.3/5."
FB000903,Accessories,H&M,Spring,Unknown,Pink,53.79,16.0,45.18,2024-10-01,32,3.0,False,No Return,10,2024,Low Demand,37,"Season: Spring, Category: Accessories, Brand: H&M, Color: Pink, Price: 45.18, Rating: 3.0, Markdown: 16.0%, Demand: Low Demand","Recommend stocking 37 units of Accessories (H&M, Pink) for Spring season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000904,Shoes,Mango,Summer,XS,Beige,80.56,0.0,80.56,2025-08-06,7,1.9,False,No Return,8,2025,High Demand,37,"Season: Summer, Category: Shoes, Brand: Mango, Color: Beige, Price: 80.56, Rating: 1.9, Markdown: 0.0%, Demand: High Demand","Recommend stocking 37 units of Shoes (Mango, Beige) for Summer season. Current demand is High Demand with a customer rating of 1.9/5."
FB000905,Accessories,Mango,Fall,Unknown,Pink,51.72,0.0,51.72,2025-08-06,35,3.7,True,Damaged,8,2025,Low Demand,40,"Season: Fall, Category: Accessories, Brand: Mango, Color: Pink, Price: 51.72, Rating: 3.7, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 40 units of Accessories (Mango, Pink) for Fall season. Current demand is Low Demand with a customer rating of 3.7/5."
FB000906,Bottoms,Mango,Spring,XL,Pink,107.22,37.8,66.69,2025-07-11,21,2.9,False,No Return,7,2025,Medium Demand,36,"Season: Spring, Category: Bottoms, Brand: Mango, Color: Pink, Price: 66.69, Rating: 2.9, Markdown: 37.8%, Demand: Medium Demand","Recommend stocking 36 units of Bottoms (Mango, Pink) for Spring season. Current demand is Medium Demand with a customer rating of 2.9/5."
FB000907,Shoes,H&M,Fall,XXL,Green,174.99,50.1,87.32,2025-08-06,7,4.9,False,No Return,8,2025,High Demand,37,"Season: Fall, Category: Shoes, Brand: H&M, Color: Green, Price: 87.32, Rating: 4.9, Markdown: 50.1%, Demand: High Demand","Recommend stocking 37 units of Shoes (H&M, Green) for Fall season. Current demand is High Demand with a customer rating of 4.9/5."
FB000908,Dresses,Forever21,Spring,S,Blue,90.52,53.2,42.36,2025-07-28,37,2.2,False,No Return,7,2025,Low Demand,42,"Season: Spring, Category: Dresses, Brand: Forever21, Color: Blue, Price: 42.36, Rating: 2.2, Markdown: 53.2%, Demand: Low Demand","Recommend stocking 42 units of Dresses (Forever21, Blue) for Spring season. Current demand is Low Demand with a customer rating of 2.2/5."
FB000909,Shoes,Forever21,Summer,XXL,Green,94.93,16.6,79.17,2025-08-06,39,4.8,False,No Return,8,2025,Low Demand,44,"Season: Summer, Category: Shoes, Brand: Forever21, Color: Green, Price: 79.17, Rating: 4.8, Markdown: 16.6%, Demand: Low Demand","Recommend stocking 44 units of Shoes (Forever21, Green) for Summer season. Current demand is Low Demand with a customer rating of 4.8/5."
FB000910,Shoes,Banana Republic,Winter,XS,Gray,179.82,0.0,179.82,2025-08-06,28,2.4,True,Damaged,8,2025,Medium Demand,43,"Season: Winter, Category: Shoes, Brand: Banana Republic, Color: Gray, Price: 179.82, Rating: 2.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 43 units of Shoes (Banana Republic, Gray) for Winter season. Current demand is Medium Demand with a customer rating of 2.4/5."
FB000911,Tops,Uniqlo,Spring,Unknown,Brown,101.96,23.7,77.8,2025-05-21,29,3.6,False,No Return,5,2025,Medium Demand,44,"Season: Spring, Category: Tops, Brand: Uniqlo, Color: Brown, Price: 77.80, Rating: 3.6, Markdown: 23.7%, Demand: Medium Demand","Recommend stocking 44 units of Tops (Uniqlo, Brown) for Spring season. Current demand is Medium Demand with a customer rating of 3.6/5."
FB000912,Bottoms,Banana Republic,Spring,S,Green,27.11,16.2,22.72,2024-12-08,10,2.4,True,Changed Mind,12,2024,High Demand,40,"Season: Spring, Category: Bottoms, Brand: Banana Republic, Color: Green, Price: 22.72, Rating: 2.4, Markdown: 16.2%, Demand: High Demand","Recommend stocking 40 units of Bottoms (Banana Republic, Green) for Spring season. Current demand is High Demand with a customer rating of 2.4/5."
FB000913,Outerwear,Gap,Summer,S,Black,141.83,0.0,141.83,2025-08-06,2,2.4,True,Color Mismatch,8,2025,High Demand,32,"Season: Summer, Category: Outerwear, Brand: Gap, Color: Black, Price: 141.83, Rating: 2.4, Markdown: 0.0%, Demand: High Demand","Recommend stocking 32 units of Outerwear (Gap, Black) for Summer season. Current demand is High Demand with a customer rating of 2.4/5."
FB000914,Shoes,Gap,Spring,Unknown,Beige,156.34,37.0,98.49,2025-04-13,45,2.9,True,Size Issue,4,2025,Low Demand,50,"Season: Spring, Category: Shoes, Brand: Gap, Color: Beige, Price: 98.49, Rating: 2.9, Markdown: 37.0%, Demand: Low Demand","Recommend stocking 50 units of Shoes (Gap, Beige) for Spring season. Current demand is Low Demand with a customer rating of 2.9/5."
FB000915,Tops,Forever21,Summer,XS,Brown,81.84,0.0,81.84,2025-08-06,41,2.4,False,No Return,8,2025,Low Demand,46,"Season: Summer, Category: Tops, Brand: Forever21, Color: Brown, Price: 81.84, Rating: 2.4, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 46 units of Tops (Forever21, Brown) for Summer season. Current demand is Low Demand with a customer rating of 2.4/5."
FB000916,Bottoms,H&M,Fall,L,Black,36.44,19.9,29.19,2025-08-06,39,1.8,False,No Return,8,2025,Low Demand,44,"Season: Fall, Category: Bottoms, Brand: H&M, Color: Black, Price: 29.19, Rating: 1.8, Markdown: 19.9%, Demand: Low Demand","Recommend stocking 44 units of Bottoms (H&M, Black) for Fall season. Current demand is Low Demand with a customer rating of 1.8/5."
FB000917,Outerwear,Ann Taylor,Fall,S,Pink,155.3,0.0,155.3,2025-08-06,9,3.0,False,No Return,8,2025,High Demand,39,"Season: Fall, Category: Outerwear, Brand: Ann Taylor, Color: Pink, Price: 155.30, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 39 units of Outerwear (Ann Taylor, Pink) for Fall season. Current demand is High Demand with a customer rating of 3.0/5."
FB000918,Bottoms,Uniqlo,Fall,XL,Red,84.04,28.5,60.09,2025-08-06,3,1.0,False,No Return,8,2025,High Demand,33,"Season: Fall, Category: Bottoms, Brand: Uniqlo, Color: Red, Price: 60.09, Rating: 1.0, Markdown: 28.5%, Demand: High Demand","Recommend stocking 33 units of Bottoms (Uniqlo, Red) for Fall season. Current demand is High Demand with a customer rating of 1.0/5."
FB000919,Shoes,Gap,Fall,XS,Brown,98.76,56.4,43.06,2025-08-06,22,4.5,False,No Return,8,2025,Medium Demand,37,"Season: Fall, Category: Shoes, Brand: Gap, Color: Brown, Price: 43.06, Rating: 4.5, Markdown: 56.4%, Demand: Medium Demand","Recommend stocking 37 units of Shoes (Gap, Brown) for Fall season. Current demand is Medium Demand with a customer rating of 4.5/5."
FB000920,Accessories,Ann Taylor,Summer,Unknown,White,52.99,59.1,21.67,2025-08-06,50,3.4,True,Size Issue,8,2025,Low Demand,55,"Season: Summer, Category: Accessories, Brand: Ann Taylor, Color: White, Price: 21.67, Rating: 3.4, Markdown: 59.1%, Demand: Low Demand","Recommend stocking 55 units of Accessories (Ann Taylor, White) for Summer season. Current demand is Low Demand with a customer rating of 3.4/5."
FB000921,Bottoms,Uniqlo,Spring,L,Red,39.84,0.0,39.84,2025-04-18,24,2.4,False,No Return,4,2025,Medium Demand,39,"Season: Spring, Category: Bottoms, Brand: Uniqlo, Color: Red, Price: 39.84, Rating: 2.4, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 39 units of Bottoms (Uniqlo, Red) for Spring season. Current demand is Medium Demand with a customer rating of 2.4/5."
FB000922,Accessories,Ann Taylor,Spring,Unknown,Green,40.01,0.0,40.01,2025-06-05,22,4.5,False,No Return,6,2025,Medium Demand,37,"Season: Spring, Category: Accessories, Brand: Ann Taylor, Color: Green, Price: 40.01, Rating: 4.5, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 37 units of Accessories (Ann Taylor, Green) for Spring season. Current demand is Medium Demand with a customer rating of 4.5/5."
FB000923,Outerwear,Ann Taylor,Summer,L,Navy,245.75,0.0,245.75,2025-08-06,12,3.0,True,Changed Mind,8,2025,Medium Demand,27,"Season: Summer, Category: Outerwear, Brand: Ann Taylor, Color: Navy, Price: 245.75, Rating: 3.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 27 units of Outerwear (Ann Taylor, Navy) for Summer season. Current demand is Medium Demand with a customer rating of 3.0/5."
FB000924,Bottoms,Zara,Winter,XL,Gray,102.25,0.0,102.25,2025-08-06,6,3.8,False,No Return,8,2025,High Demand,36,"Season: Winter, Category: Bottoms, Brand: Zara, Color: Gray, Price: 102.25, Rating: 3.8, Markdown: 0.0%, Demand: High Demand","Recommend stocking 36 units of Bottoms (Zara, Gray) for Winter season. Current demand is High Demand with a customer rating of 3.8/5."
FB000925,Tops,Ann Taylor,Summer,M,Gray,76.33,0.0,76.33,2025-08-06,15,2.0,True,Wrong Item,8,2025,Medium Demand,30,"Season: Summer, Category: Tops, Brand: Ann Taylor, Color: Gray, Price: 76.33, Rating: 2.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 30 units of Tops (Ann Taylor, Gray) for Summer season. Current demand is Medium Demand with a customer rating of 2.0/5."
FB000926,Accessories,Zara,Spring,Unknown,Gray,51.79,39.0,31.59,2025-03-17,37,2.5,False,No Return,3,2025,Low Demand,42,"Season: Spring, Category: Accessories, Brand: Zara, Color: Gray, Price: 31.59, Rating: 2.5, Markdown: 39.0%, Demand: Low Demand","Recommend stocking 42 units of Accessories (Zara, Gray) for Spring season. Current demand is Low Demand with a customer rating of 2.5/5."
FB000927,Outerwear,Zara,Spring,XXL,Pink,141.24,12.9,123.02,2024-10-02,23,1.7,False,No Return,10,2024,Medium Demand,38,"Season: Spring, Category: Outerwear, Brand: Zara, Color: Pink, Price: 123.02, Rating: 1.7, Markdown: 12.9%, Demand: Medium Demand","Recommend stocking 38 units of Outerwear (Zara, Pink) for Spring season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB000928,Accessories,Uniqlo,Spring,Unknown,Black,66.18,0.0,66.18,2025-05-23,20,1.7,False,No Return,5,2025,Medium Demand,35,"Season: Spring, Category: Accessories, Brand: Uniqlo, Color: Black, Price: 66.18, Rating: 1.7, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 35 units of Accessories (Uniqlo, Black) for Spring season. Current demand is Medium Demand with a customer rating of 1.7/5."
FB000929,Tops,Banana Republic,Summer,M,Navy,35.15,0.0,35.15,2025-08-06,38,2.2,False,No Return,8,2025,Low Demand,43,"Season: Summer, Category: Tops, Brand: Banana Republic, Color: Navy, Price: 35.15, Rating: 2.2, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 43 units of Tops (Banana Republic, Navy) for Summer season. Current demand is Low Demand with a customer rating of 2.2/5."
FB000930,Accessories,H&M,Spring,Unknown,Pink,35.62,41.2,20.94,2025-03-20,4,3.7,False,No Return,3,2025,High Demand,34,"Season: Spring, Category: Accessories, Brand: H&M, Color: Pink, Price: 20.94, Rating: 3.7, Markdown: 41.2%, Demand: High Demand","Recommend stocking 34 units of Accessories (H&M, Pink) for Spring season. Current demand is High Demand with a customer rating of 3.7/5."
FB000931,Accessories,Forever21,Summer,Unknown,Green,35.64,0.0,35.64,2025-08-06,48,5.0,True,Color Mismatch,8,2025,Low Demand,53,"Season: Summer, Category: Accessories, Brand: Forever21, Color: Green, Price: 35.64, Rating: 5.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 53 units of Accessories (Forever21, Green) for Summer season. Current demand is Low Demand with a customer rating of 5.0/5."
FB000932,Bottoms,Ann Taylor,Summer,L,Red,86.68,0.0,86.68,2025-08-06,2,3.0,False,No Return,8,2025,High Demand,32,"Season: Summer, Category: Bottoms, Brand: Ann Taylor, Color: Red, Price: 86.68, Rating: 3.0, Markdown: 0.0%, Demand: High Demand","Recommend stocking 32 units of Bottoms (Ann Taylor, Red) for Summer season. Current demand is High Demand with a customer rating of 3.0/5."
FB000933,Accessories,H&M,Fall,Unknown,Pink,17.72,0.0,17.72,2025-08-06,9,1.2,False,No Return,8,2025,High Demand,39,"Season: Fall, Category: Accessories, Brand: H&M, Color: Pink, Price: 17.72, Rating: 1.2, Markdown: 0.0%, Demand: High Demand","Recommend stocking 39 units of Accessories (H&M, Pink) for Fall season. Current demand is High Demand with a customer rating of 1.2/5."
FB000934,Outerwear,Uniqlo,Fall,XXL,Pink,87.95,13.3,76.25,2025-08-06,4,4.5,False,No Return,8,2025,High Demand,34,"Season: Fall, Category: Outerwear, Brand: Uniqlo, Color: Pink, Price: 76.25, Rating: 4.5, Markdown: 13.3%, Demand: High Demand","Recommend stocking 34 units of Outerwear (Uniqlo, Pink) for Fall season. Current demand is High Demand with a customer rating of 4.5/5."
FB000935,Outerwear,Mango,Spring,XS,Gray,216.26,0.0,216.26,2025-04-16,26,1.1,False,No Return,4,2025,Medium Demand,41,"Season: Spring, Category: Outerwear, Brand: Mango, Color: Gray, Price: 216.26, Rating: 1.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 41 units of Outerwear (Mango, Gray) for Spring season. Current demand is Medium Demand with a customer rating of 1.1/5."
FB000936,Outerwear,Mango,Summer,S,Black,238.11,0.0,238.11,2025-08-06,49,3.0,False,No Return,8,2025,Low Demand,54,"Season: Summer, Category: Outerwear, Brand: Mango, Color: Black, Price: 238.11, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 54 units of Outerwear (Mango, Black) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
FB000937,Shoes,Uniqlo,Winter,XXL,Pink,112.77,0.0,112.77,2025-08-06,11,4.1,False,No Return,8,2025,Medium Demand,26,"Season: Winter, Category: Shoes, Brand: Uniqlo, Color: Pink, Price: 112.77, Rating: 4.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 26 units of Shoes (Uniqlo, Pink) for Winter season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB000938,Accessories,Gap,Winter,Unknown,Navy,39.02,44.8,21.54,2025-08-06,29,3.4,False,No Return,8,2025,Medium Demand,44,"Season: Winter, Category: Accessories, Brand: Gap, Color: Navy, Price: 21.54, Rating: 3.4, Markdown: 44.8%, Demand: Medium Demand","Recommend stocking 44 units of Accessories (Gap, Navy) for Winter season. Current demand is Medium Demand with a customer rating of 3.4/5."
FB000939,Tops,Ann Taylor,Spring,XXL,Purple,69.77,0.0,69.77,2024-11-09,29,5.0,False,No Return,11,2024,Medium Demand,44,"Season: Spring, Category: Tops, Brand: Ann Taylor, Color: Purple, Price: 69.77, Rating: 5.0, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 44 units of Tops (Ann Taylor, Purple) for Spring season. Current demand is Medium Demand with a customer rating of 5.0/5."
FB000940,Dresses,H&M,Spring,M,Purple,124.92,48.4,64.46,2025-05-03,22,3.2,False,No Return,5,2025,Medium Demand,37,"Season: Spring, Category: Dresses, Brand: H&M, Color: Purple, Price: 64.46, Rating: 3.2, Markdown: 48.4%, Demand: Medium Demand","Recommend stocking 37 units of Dresses (H&M, Purple) for Spring season. Current demand is Medium Demand with a customer rating of 3.2/5."
FB000941,Dresses,Banana Republic,Summer,Unknown,Purple,83.92,29.4,59.25,2025-08-06,20,2.1,True,Quality Issue,8,2025,Medium Demand,35,"Season: Summer, Category: Dresses, Brand: Banana Republic, Color: Purple, Price: 59.25, Rating: 2.1, Markdown: 29.4%, Demand: Medium Demand","Recommend stocking 35 units of Dresses (Banana Republic, Purple) for Summer season. Current demand is Medium Demand with a customer rating of 2.1/5."
FB000942,Outerwear,Forever21,Fall,XS,Beige,180.91,0.0,180.91,2025-08-06,10,3.8,False,No Return,8,2025,High Demand,40,"Season: Fall, Category: Outerwear, Brand: Forever21, Color: Beige, Price: 180.91, Rating: 3.8, Markdown: 0.0%, Demand: High Demand","Recommend stocking 40 units of Outerwear (Forever21, Beige) for Fall season. Current demand is High Demand with a customer rating of 3.8/5."
FB000943,Shoes,Forever21,Spring,XXL,Brown,120.11,0.0,120.11,2024-12-24,27,4.1,False,No Return,12,2024,Medium Demand,42,"Season: Spring, Category: Shoes, Brand: Forever21, Color: Brown, Price: 120.11, Rating: 4.1, Markdown: 0.0%, Demand: Medium Demand","Recommend stocking 42 units of Shoes (Forever21, Brown) for Spring season. Current demand is Medium Demand with a customer rating of 4.1/5."
FB000944,Outerwear,Forever21,Summer,XL,Red,225.01,0.0,225.01,2025-08-06,50,1.9,True,Size Issue,8,2025,Low Demand,55,"Season: Summer, Category: Outerwear, Brand: Forever21, Color: Red, Price: 225.01, Rating: 1.9, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 55 units of Outerwear (Forever21, Red) for Summer season. Current demand is Low Demand with a customer rating of 1.9/5."
FB000945,Dresses,Mango,Summer,L,Green,115.57,0.0,115.57,2025-08-06,32,3.0,False,No Return,8,2025,Low Demand,37,"Season: Summer, Category: Dresses, Brand: Mango, Color: Green, Price: 115.57, Rating: 3.0, Markdown: 0.0%, Demand: Low Demand","Recommend stocking 37 units of Dresses (Mango, Green) for Summer season. Current demand is Low Demand with a customer rating of 3.0/5."
